id	cost
26298	1
26299	1
26300	1
26301	1
26302	1
26303	1
26304	1
26305	1
26306	1
26307	1
26308	1
26309	1
26310	1
26311	1
26312	1
26313	1
26314	1
26315	1
26316	1
26317	1
26318	1
26319	1
26320	1
26321	1
26322	1
26323	1
26324	1
26325	1
26326	1
26327	1
26328	1
26329	1
26330	1
26331	1
26332	1
26333	1
26334	1
26335	1
26336	1
26337	1
26338	1
26339	1
26340	1
26341	1
26342	1
26343	1
26344	1
26345	1
26346	1
26347	1
26348	1
26349	1
26350	1
26351	1
26352	1
26353	1
26354	1
26355	1
26356	1
26357	1
26358	1
26359	1
26451	1
26452	1
26453	1
26454	1
26455	1
26456	1
26457	1
26458	1
26459	1
26460	1
26461	1
26462	1
26463	1
26464	1
26465	1
26466	1
26467	1
26468	1
26469	1
26470	1
26471	1
26472	1
26473	1
26474	1
26475	1
26476	1
26477	1
26478	1
26479	1
26480	1
26481	1
26482	1
26483	1
26484	1
26485	1
26486	1
26487	1
26488	1
26489	1
26490	1
26491	1
26492	1
26493	1
26494	1
26495	1
26496	1
26497	1
26498	1
26499	1
26500	1
26501	1
26502	1
26503	1
26504	1
26505	1
26506	1
26507	1
26508	1
26509	1
26510	1
26511	1
26512	1
26513	1
26514	1
26515	1
26516	1
26517	1
26518	1
26519	1
26520	1
26521	1
26522	1
26523	1
26524	1
26525	1
26526	1
26527	1
26528	1
26529	1
26530	1
26531	1
26532	1
26533	1
26534	1
26535	1
26536	1
26537	1
26538	1
26539	1
26540	1
26541	1
26542	1
26543	1
26544	1
26545	1
26546	1
26547	1
26548	1
26549	1
26550	1
26551	1
26552	1
26553	1
26554	1
26555	1
26556	1
26557	1
26558	1
26559	1
26560	1
26561	1
26562	1
26563	1
26564	1
26565	1
26566	1
26567	1
26568	1
26569	1
26570	1
26571	1
26572	1
26573	1
26574	1
26575	1
26576	1
26577	1
26578	1
26579	1
26580	1
26581	1
26582	1
26583	1
26584	1
26585	1
26586	1
26587	1
26588	1
26589	1
26590	1
26591	1
26592	1
26593	1
26594	1
26595	1
26596	1
26597	1
26598	1
26599	1
26600	1
26601	1
26602	1
26603	1
26604	1
26605	1
26606	1
26607	1
26608	1
26609	1
26610	1
26611	1
26612	1
26613	1
26614	1
26615	1
26616	1
26617	1
26618	1
26619	1
26620	1
26621	1
26622	1
26623	1
26624	1
26625	1
26626	1
26627	1
26628	1
26629	1
26630	1
26631	1
26632	1
26633	1
26634	1
26635	1
26636	1
26637	1
26638	1
26639	1
26640	1
26641	1
26642	1
26643	1
26644	1
26645	1
26646	1
26647	1
26648	1
26649	1
26741	1
26742	1
26743	1
26744	1
26745	1
26746	1
26747	1
26748	1
26749	1
26750	1
26751	1
26752	1
26753	1
26754	1
26755	1
26756	1
26757	1
26758	1
26759	1
26760	1
26761	1
26762	1
26763	1
26764	1
26765	1
26766	1
26767	1
26768	1
26769	1
26770	1
26771	1
26772	1
26773	1
26774	1
26775	1
26776	1
26777	1
26778	1
26779	1
26780	1
26781	1
26782	1
26783	1
26784	1
26785	1
26786	1
26787	1
26788	1
26789	1
26790	1
26791	1
26792	1
26793	1
26794	1
26795	1
26796	1
26797	1
26798	1
26799	1
26800	1
26801	1
26802	1
26803	1
26804	1
26805	1
26806	1
26807	1
26808	1
26809	1
26810	1
26811	1
26812	1
26813	1
26814	1
26815	1
26816	1
26817	1
26818	1
26819	1
26820	1
26821	1
26822	1
26823	1
26824	1
26825	1
26826	1
26827	1
26828	1
26829	1
26830	1
26831	1
26832	1
26833	1
26834	1
26835	1
26836	1
26837	1
26838	1
26839	1
26840	1
26841	1
26842	1
26843	1
26844	1
26845	1
26846	1
26847	1
26848	1
26849	1
26850	1
26851	1
26852	1
26853	1
26854	1
26855	1
26856	1
26857	1
26858	1
26859	1
26860	1
26861	1
26862	1
26863	1
26864	1
26865	1
26866	1
26867	1
26868	1
26869	1
26870	1
26871	1
26872	1
26873	1
26874	1
26875	1
26876	1
26877	1
26878	1
26879	1
26880	1
26881	1
26882	1
26883	1
26884	1
26885	1
26886	1
26887	1
26888	1
26889	1
26890	1
26891	1
26892	1
26893	1
26894	1
26895	1
26896	1
26897	1
26898	1
26899	1
26900	1
26901	1
26902	1
26903	1
26904	1
26905	1
26906	1
26907	1
26908	1
26909	1
26910	1
26911	1
26912	1
26913	1
26914	1
26915	1
26916	1
26917	1
26918	1
26919	1
26920	1
26921	1
26922	1
26923	1
26924	1
26925	1
26926	1
26927	1
26928	1
26929	1
26930	1
26931	1
26932	1
26933	1
26934	1
26935	1
26936	1
26937	1
26938	1
26939	1
26940	1
27031	1
27032	1
27033	1
27034	1
27035	1
27036	1
27037	1
27038	1
27039	1
27040	1
27041	1
27042	1
27043	1
27044	1
27045	1
27046	1
27047	1
27048	1
27049	1
27050	1
27051	1
27052	1
27053	1
27054	1
27055	1
27056	1
27057	1
27058	1
27059	1
27060	1
27061	1
27062	1
27063	1
27064	1
27065	1
27066	1
27067	1
27068	1
27069	1
27070	1
27071	1
27072	1
27073	1
27074	1
27075	1
27076	1
27077	1
27078	1
27079	1
27080	1
27081	1
27082	1
27083	1
27084	1
27085	1
27086	1
27087	1
27088	1
27089	1
27090	1
27091	1
27092	1
27093	1
27094	1
27095	1
27096	1
27097	1
27098	1
27099	1
27100	1
27101	1
27102	1
27103	1
27104	1
27105	1
27106	1
27107	1
27108	1
27109	1
27110	1
27111	1
27112	1
27113	1
27114	1
27115	1
27116	1
27117	1
27118	1
27119	1
27120	1
27121	1
27122	1
27123	1
27124	1
27125	1
27126	1
27127	1
27128	1
27129	1
27130	1
27131	1
27132	1
27133	1
27134	1
27135	1
27136	1
27137	1
27138	1
27139	1
27140	1
27141	1
27142	1
27143	1
27144	1
27145	1
27146	1
27147	1
27148	1
27149	1
27150	1
27151	1
27152	1
27153	1
27154	1
27155	1
27156	1
27157	1
27158	1
27159	1
27160	1
27161	1
27162	1
27163	1
27164	1
27165	1
27166	1
27167	1
27168	1
27169	1
27170	1
27171	1
27172	1
27173	1
27174	1
27175	1
27176	1
27177	1
27178	1
27179	1
27180	1
27181	1
27182	1
27183	1
27184	1
27185	1
27186	1
27187	1
27188	1
27189	1
27190	1
27191	1
27192	1
27193	1
27194	1
27195	1
27196	1
27197	1
27198	1
27199	1
27200	1
27201	1
27202	1
27203	1
27204	1
27205	1
27206	1
27207	1
27208	1
27209	1
27210	1
27211	1
27212	1
27213	1
27214	1
27215	1
27216	1
27217	1
27218	1
27219	1
27220	1
27221	1
27222	1
27223	1
27224	1
27225	1
27226	1
27227	1
27228	1
27229	1
27230	1
27321	1
27322	1
27323	1
27324	1
27325	1
27326	1
27327	1
27328	1
27329	1
27330	1
27331	1
27332	1
27333	1
27334	1
27335	1
27336	1
27337	1
27338	1
27339	1
27340	1
27341	1
27342	1
27343	1
27344	1
27345	1
27346	1
27347	1
27348	1
27349	1
27350	1
27351	1
27352	1
27353	1
27354	1
27355	1
27356	1
27357	1
27358	1
27359	1
27360	1
27361	1
27362	1
27363	1
27364	1
27365	1
27366	1
27367	1
27368	1
27369	1
27370	1
27371	1
27372	1
27373	1
27374	1
27375	1
27376	1
27377	1
27378	1
27379	1
27380	1
27381	1
27382	1
27383	1
27384	1
27385	1
27386	1
27387	1
27388	1
27389	1
27390	1
27391	1
27392	1
27393	1
27394	1
27395	1
27396	1
27397	1
27398	1
27399	1
27400	1
27401	1
27402	1
27403	1
27404	1
27405	1
27406	1
27407	1
27408	1
27409	1
27410	1
27411	1
27412	1
27413	1
27414	1
27415	1
27416	1
27417	1
27418	1
27419	1
27420	1
27421	1
27422	1
27423	1
27424	1
27425	1
27426	1
27427	1
27428	1
27429	1
27430	1
27431	1
27432	1
27433	1
27434	1
27435	1
27436	1
27437	1
27438	1
27439	1
27440	1
27441	1
27442	1
27443	1
27444	1
27445	1
27446	1
27447	1
27448	1
27449	1
27450	1
27451	1
27452	1
27453	1
27454	1
27455	1
27456	1
27457	1
27458	1
27459	1
27460	1
27461	1
27462	1
27463	1
27464	1
27465	1
27466	1
27467	1
27468	1
27469	1
27470	1
27471	1
27472	1
27473	1
27474	1
27475	1
27476	1
27477	1
27478	1
27479	1
27480	1
27481	1
27482	1
27483	1
27484	1
27485	1
27486	1
27487	1
27488	1
27489	1
27490	1
27491	1
27492	1
27493	1
27494	1
27495	1
27496	1
27497	1
27498	1
27499	1
27500	1
27501	1
27502	1
27503	1
27504	1
27505	1
27506	1
27507	1
27508	1
27509	1
27510	1
27511	1
27512	1
27513	1
27514	1
27515	1
27516	1
27517	1
27518	1
27519	1
27520	1
27611	1
27612	1
27613	1
27614	1
27615	1
27616	1
27617	1
27618	1
27619	1
27620	1
27621	1
27622	1
27623	1
27624	1
27625	1
27626	1
27627	1
27628	1
27629	1
27630	1
27631	1
27632	1
27633	1
27634	1
27635	1
27636	1
27637	1
27638	1
27639	1
27640	1
27641	1
27642	1
27643	1
27644	1
27645	1
27646	1
27647	1
27648	1
27649	1
27650	1
27651	1
27652	1
27653	1
27654	1
27655	1
27656	1
27657	1
27658	1
27659	1
27660	1
27661	1
27662	1
27663	1
27664	1
27665	1
27666	1
27667	1
27668	1
27669	1
27670	1
27671	1
27672	1
27673	1
27674	1
27675	1
27676	1
27677	1
27678	1
27679	1
27680	1
27681	1
27682	1
27683	1
27684	1
27685	1
27686	1
27687	1
27688	1
27689	1
27690	1
27691	1
27692	1
27693	1
27694	1
27695	1
27696	1
27697	1
27698	1
27699	1
27700	1
27701	1
27702	1
27703	1
27704	1
27705	1
27706	1
27707	1
27708	1
27709	1
27710	1
27711	1
27712	1
27713	1
27714	1
27715	1
27716	1
27717	1
27718	1
27719	1
27720	1
27721	1
27722	1
27723	1
27724	1
27725	1
27726	1
27727	1
27728	1
27729	1
27730	1
27731	1
27732	1
27733	1
27734	1
27735	1
27736	1
27737	1
27738	1
27739	1
27740	1
27741	1
27742	1
27743	1
27744	1
27745	1
27746	1
27747	1
27748	1
27749	1
27750	1
27751	1
27752	1
27753	1
27754	1
27755	1
27756	1
27757	1
27758	1
27759	1
27760	1
27761	1
27762	1
27763	1
27764	1
27765	1
27766	1
27767	1
27768	1
27769	1
27770	1
27771	1
27772	1
27773	1
27774	1
27775	1
27776	1
27777	1
27778	1
27779	1
27780	1
27781	1
27782	1
27783	1
27784	1
27785	1
27786	1
27787	1
27788	1
27789	1
27790	1
27791	1
27792	1
27793	1
27794	1
27795	1
27796	1
27797	1
27798	1
27799	1
27800	1
27801	1
27802	1
27803	1
27804	1
27805	1
27806	1
27807	1
27808	1
27809	1
27810	1
27900	1
27901	1
27902	1
27903	1
27904	1
27905	1
27906	1
27907	1
27908	1
27909	1
27910	1
27911	1
27912	1
27913	1
27914	1
27915	1
27916	1
27917	1
27918	1
27919	1
27920	1
27921	1
27922	1
27923	1
27924	1
27925	1
27926	1
27927	1
27928	1
27929	1
27930	1
27931	1
27932	1
27933	1
27934	1
27935	1
27936	1
27937	1
27938	1
27939	1
27940	1
27941	1
27942	1
27943	1
27944	1
27945	1
27946	1
27947	1
27948	1
27949	1
27950	1
27951	1
27952	1
27953	1
27954	1
27955	1
27956	1
27957	1
27958	1
27959	1
27960	1
27961	1
27962	1
27963	1
27964	1
27965	1
27966	1
27967	1
27968	1
27969	1
27970	1
27971	1
27972	1
27973	1
27974	1
27975	1
27976	1
27977	1
27978	1
27979	1
27980	1
27981	1
27982	1
27983	1
27984	1
27985	1
27986	1
27987	1
27988	1
27989	1
27990	1
27991	1
27992	1
27993	1
27994	1
27995	1
27996	1
27997	1
27998	1
27999	1
28000	1
28001	1
28002	1
28003	1
28004	1
28005	1
28006	1
28007	1
28008	1
28009	1
28010	1
28011	1
28012	1
28013	1
28014	1
28015	1
28016	1
28017	1
28018	1
28019	1
28020	1
28021	1
28022	1
28023	1
28024	1
28025	1
28026	1
28027	1
28028	1
28029	1
28030	1
28031	1
28032	1
28033	1
28034	1
28035	1
28036	1
28037	1
28038	1
28039	1
28040	1
28041	1
28042	1
28043	1
28044	1
28045	1
28046	1
28047	1
28048	1
28049	1
28050	1
28051	1
28052	1
28053	1
28054	1
28055	1
28056	1
28057	1
28058	1
28059	1
28060	1
28061	1
28062	1
28063	1
28064	1
28065	1
28066	1
28067	1
28068	1
28069	1
28070	1
28071	1
28072	1
28073	1
28074	1
28075	1
28076	1
28077	1
28078	1
28079	1
28080	1
28081	1
28082	1
28083	1
28084	1
28085	1
28086	1
28087	1
28088	1
28089	1
28090	1
28091	1
28092	1
28093	1
28094	1
28095	1
28096	1
28097	1
28098	1
28099	1
28100	1
28101	1
28102	1
28190	1
28191	1
28192	1
28193	1
28194	1
28195	1
28196	1
28197	1
28198	1
28199	1
28200	1
28201	1
28202	1
28203	1
28204	1
28205	1
28206	1
28207	1
28208	1
28209	1
28210	1
28211	1
28212	1
28213	1
28214	1
28215	1
28216	1
28217	1
28218	1
28219	1
28220	1
28221	1
28222	1
28223	1
28224	1
28225	1
28226	1
28227	1
28228	1
28229	1
28230	1
28231	1
28232	1
28233	1
28234	1
28235	1
28236	1
28237	1
28238	1
28239	1
28240	1
28241	1
28242	1
28243	1
28244	1
28245	1
28246	1
28247	1
28248	1
28249	1
28250	1
28251	1
28252	1
28253	1
28254	1
28255	1
28256	1
28257	1
28258	1
28259	1
28260	1
28261	1
28262	1
28263	1
28264	1
28265	1
28266	1
28267	1
28268	1
28269	1
28270	1
28271	1
28272	1
28273	1
28274	1
28275	1
28276	1
28277	1
28278	1
28279	1
28280	1
28281	1
28282	1
28283	1
28284	1
28285	1
28286	1
28287	1
28288	1
28289	1
28290	1
28291	1
28292	1
28293	1
28294	1
28295	1
28296	1
28297	1
28298	1
28299	1
28300	1
28301	1
28302	1
28303	1
28304	1
28305	1
28306	1
28307	1
28308	1
28309	1
28310	1
28311	1
28312	1
28313	1
28314	1
28315	1
28316	1
28317	1
28318	1
28319	1
28320	1
28321	1
28322	1
28323	1
28324	1
28325	1
28326	1
28327	1
28328	1
28329	1
28330	1
28331	1
28332	1
28333	1
28334	1
28335	1
28336	1
28337	1
28338	1
28339	1
28340	1
28341	1
28342	1
28343	1
28344	1
28345	1
28346	1
28347	1
28348	1
28349	1
28350	1
28351	1
28352	1
28353	1
28354	1
28355	1
28356	1
28357	1
28358	1
28359	1
28360	1
28361	1
28362	1
28363	1
28364	1
28365	1
28366	1
28367	1
28368	1
28369	1
28370	1
28371	1
28372	1
28373	1
28374	1
28375	1
28376	1
28377	1
28378	1
28379	1
28380	1
28381	1
28382	1
28383	1
28384	1
28385	1
28386	1
28387	1
28388	1
28389	1
28390	1
28391	1
28392	1
28393	1
28394	1
28479	1
28480	1
28481	1
28482	1
28483	1
28484	1
28485	1
28486	1
28487	1
28488	1
28489	1
28490	1
28491	1
28492	1
28493	1
28494	1
28495	1
28496	1
28497	1
28498	1
28499	1
28500	1
28501	1
28502	1
28503	1
28504	1
28505	1
28506	1
28507	1
28508	1
28509	1
28510	1
28511	1
28512	1
28513	1
28514	1
28515	1
28516	1
28517	1
28518	1
28519	1
28520	1
28521	1
28522	1
28523	1
28524	1
28525	1
28526	1
28527	1
28528	1
28529	1
28530	1
28531	1
28532	1
28533	1
28534	1
28535	1
28536	1
28537	1
28538	1
28539	1
28540	1
28541	1
28542	1
28543	1
28544	1
28545	1
28546	1
28547	1
28548	1
28549	1
28550	1
28551	1
28552	1
28553	1
28554	1
28555	1
28556	1
28557	1
28558	1
28559	1
28560	1
28561	1
28562	1
28563	1
28564	1
28565	1
28566	1
28567	1
28568	1
28569	1
28570	1
28571	1
28572	1
28573	1
28574	1
28575	1
28576	1
28577	1
28578	1
28579	1
28580	1
28581	1
28582	1
28583	1
28584	1
28585	1
28586	1
28587	1
28588	1
28589	1
28590	1
28591	1
28592	1
28593	1
28594	1
28595	1
28596	1
28597	1
28598	1
28599	1
28600	1
28601	1
28602	1
28603	1
28604	1
28605	1
28606	1
28607	1
28608	1
28609	1
28610	1
28611	1
28612	1
28613	1
28614	1
28615	1
28616	1
28617	1
28618	1
28619	1
28620	1
28621	1
28622	1
28623	1
28624	1
28625	1
28626	1
28627	1
28628	1
28629	1
28630	1
28631	1
28632	1
28633	1
28634	1
28635	1
28636	1
28637	1
28638	1
28639	1
28640	1
28641	1
28642	1
28643	1
28644	1
28645	1
28646	1
28647	1
28648	1
28649	1
28650	1
28651	1
28652	1
28653	1
28654	1
28655	1
28656	1
28657	1
28658	1
28659	1
28660	1
28661	1
28662	1
28663	1
28664	1
28665	1
28666	1
28667	1
28668	1
28669	1
28670	1
28671	1
28672	1
28673	1
28674	1
28675	1
28676	1
28677	1
28678	1
28679	1
28680	1
28681	1
28682	1
28683	1
28684	1
28769	1
28770	1
28771	1
28772	1
28773	1
28774	1
28775	1
28776	1
28777	1
28778	1
28779	1
28780	1
28781	1
28782	1
28783	1
28784	1
28785	1
28786	1
28787	1
28788	1
28789	1
28790	1
28791	1
28792	1
28793	1
28794	1
28795	1
28796	1
28797	1
28798	1
28799	1
28800	1
28801	1
28802	1
28803	1
28804	1
28805	1
28806	1
28807	1
28808	1
28809	1
28810	1
28811	1
28812	1
28813	1
28814	1
28815	1
28816	1
28817	1
28818	1
28819	1
28820	1
28821	1
28822	1
28823	1
28824	1
28825	1
28826	1
28827	1
28828	1
28829	1
28830	1
28831	1
28832	1
28833	1
28834	1
28835	1
28836	1
28837	1
28838	1
28839	1
28840	1
28841	1
28842	1
28843	1
28844	1
28845	1
28846	1
28847	1
28848	1
28849	1
28850	1
28851	1
28852	1
28853	1
28854	1
28855	1
28856	1
28857	1
28858	1
28859	1
28860	1
28861	1
28862	1
28863	1
28864	1
28865	1
28866	1
28867	1
28868	1
28869	1
28870	1
28871	1
28872	1
28873	1
28874	1
28875	1
28876	1
28877	1
28878	1
28879	1
28880	1
28881	1
28882	1
28883	1
28884	1
28885	1
28886	1
28887	1
28888	1
28889	1
28890	1
28891	1
28892	1
28893	1
28894	1
28895	1
28896	1
28897	1
28898	1
28899	1
28900	1
28901	1
28902	1
28903	1
28904	1
28905	1
28906	1
28907	1
28908	1
28909	1
28910	1
28911	1
28912	1
28913	1
28914	1
28915	1
28916	1
28917	1
28918	1
28919	1
28920	1
28921	1
28922	1
28923	1
28924	1
28925	1
28926	1
28927	1
28928	1
28929	1
28930	1
28931	1
28932	1
28933	1
28934	1
28935	1
28936	1
28937	1
28938	1
28939	1
28940	1
28941	1
28942	1
28943	1
28944	1
28945	1
28946	1
28947	1
28948	1
28949	1
28950	1
28951	1
28952	1
28953	1
28954	1
28955	1
28956	1
28957	1
28958	1
28959	1
28960	1
28961	1
28962	1
28963	1
28964	1
28965	1
28966	1
28967	1
28968	1
28969	1
28970	1
28971	1
28972	1
28973	1
28974	1
28975	1
28976	1
29058	1
29059	1
29060	1
29061	1
29062	1
29063	1
29064	1
29065	1
29066	1
29067	1
29068	1
29069	1
29070	1
29071	1
29072	1
29073	1
29074	1
29075	1
29076	1
29077	1
29078	1
29079	1
29080	1
29081	1
29082	1
29083	1
29084	1
29085	1
29086	1
29087	1
29088	1
29089	1
29090	1
29091	1
29092	1
29093	1
29094	1
29095	1
29096	1
29097	1
29098	1
29099	1
29100	1
29101	1
29102	1
29103	1
29104	1
29105	1
29106	1
29107	1
29108	1
29109	1
29110	1
29111	1
29112	1
29113	1
29114	1
29115	1
29116	1
29117	1
29118	1
29119	1
29120	1
29121	1
29122	1
29123	1
29124	1
29125	1
29126	1
29127	1
29128	1
29129	1
29130	1
29131	1
29132	1
29133	1
29134	1
29135	1
29136	1
29137	1
29138	1
29139	1
29140	1
29141	1
29142	1
29143	1
29144	1
29145	1
29146	1
29147	1
29148	1
29149	1
29150	1
29151	1
29152	1
29153	1
29154	1
29155	1
29156	1
29157	1
29158	1
29159	1
29160	1
29161	1
29162	1
29163	1
29164	1
29165	1
29166	1
29167	1
29168	1
29169	1
29170	1
29171	1
29172	1
29173	1
29174	1
29175	1
29176	1
29177	1
29178	1
29179	1
29180	1
29181	1
29182	1
29183	1
29184	1
29185	1
29186	1
29187	1
29188	1
29189	1
29190	1
29191	1
29192	1
29193	1
29194	1
29195	1
29196	1
29197	1
29198	1
29199	1
29200	1
29201	1
29202	1
29203	1
29204	1
29205	1
29206	1
29207	1
29208	1
29209	1
29210	1
29211	1
29212	1
29213	1
29214	1
29215	1
29216	1
29217	1
29218	1
29219	1
29220	1
29221	1
29222	1
29223	1
29224	1
29225	1
29226	1
29227	1
29228	1
29229	1
29230	1
29231	1
29232	1
29233	1
29234	1
29235	1
29236	1
29237	1
29238	1
29239	1
29240	1
29241	1
29242	1
29243	1
29244	1
29245	1
29246	1
29247	1
29248	1
29249	1
29250	1
29251	1
29252	1
29253	1
29254	1
29255	1
29256	1
29257	1
29258	1
29259	1
29260	1
29261	1
29262	1
29263	1
29264	1
29265	1
29266	1
29348	1
29349	1
29350	1
29351	1
29352	1
29353	1
29354	1
29355	1
29356	1
29357	1
29358	1
29359	1
29360	1
29361	1
29362	1
29363	1
29364	1
29365	1
29366	1
29367	1
29368	1
29369	1
29370	1
29371	1
29372	1
29373	1
29374	1
29375	1
29376	1
29377	1
29378	1
29379	1
29380	1
29381	1
29382	1
29383	1
29384	1
29385	1
29386	1
29387	1
29388	1
29389	1
29390	1
29391	1
29392	1
29393	1
29394	1
29395	1
29396	1
29397	1
29398	1
29399	1
29400	1
29401	1
29402	1
29403	1
29404	1
29405	1
29406	1
29407	1
29408	1
29409	1
29410	1
29411	1
29412	1
29413	1
29414	1
29415	1
29416	1
29417	1
29418	1
29419	1
29420	1
29421	1
29422	1
29423	1
29424	1
29425	1
29426	1
29427	1
29428	1
29429	1
29430	1
29431	1
29432	1
29433	1
29434	1
29435	1
29436	1
29437	1
29438	1
29439	1
29440	1
29441	1
29442	1
29443	1
29444	1
29445	1
29446	1
29447	1
29448	1
29449	1
29450	1
29451	1
29452	1
29453	1
29454	1
29455	1
29456	1
29457	1
29458	1
29459	1
29460	1
29461	1
29462	1
29463	1
29464	1
29465	1
29466	1
29467	1
29468	1
29469	1
29470	1
29471	1
29472	1
29473	1
29474	1
29475	1
29476	1
29477	1
29478	1
29479	1
29480	1
29481	1
29482	1
29483	1
29484	1
29485	1
29486	1
29487	1
29488	1
29489	1
29490	1
29491	1
29492	1
29493	1
29494	1
29495	1
29496	1
29497	1
29498	1
29499	1
29500	1
29501	1
29502	1
29503	1
29504	1
29505	1
29506	1
29507	1
29508	1
29509	1
29510	1
29511	1
29512	1
29513	1
29514	1
29515	1
29516	1
29517	1
29518	1
29519	1
29520	1
29521	1
29522	1
29523	1
29524	1
29525	1
29526	1
29527	1
29528	1
29529	1
29530	1
29531	1
29532	1
29533	1
29534	1
29535	1
29536	1
29537	1
29538	1
29539	1
29540	1
29541	1
29542	1
29543	1
29544	1
29545	1
29546	1
29547	1
29548	1
29549	1
29550	1
29551	1
29552	1
29553	1
29554	1
29555	1
29556	1
29557	1
29638	1
29639	1
29640	1
29641	1
29642	1
29643	1
29644	1
29645	1
29646	1
29647	1
29648	1
29649	1
29650	1
29651	1
29652	1
29653	1
29654	1
29655	1
29656	1
29657	1
29658	1
29659	1
29660	1
29661	1
29662	1
29663	1
29664	1
29665	1
29666	1
29667	1
29668	1
29669	1
29670	1
29671	1
29672	1
29673	1
29674	1
29675	1
29676	1
29677	1
29678	1
29679	1
29680	1
29681	1
29682	1
29683	1
29684	1
29685	1
29686	1
29687	1
29688	1
29689	1
29690	1
29691	1
29692	1
29693	1
29694	1
29695	1
29696	1
29697	1
29698	1
29699	1
29700	1
29701	1
29702	1
29703	1
29704	1
29705	1
29706	1
29707	1
29708	1
29709	1
29710	1
29711	1
29712	1
29713	1
29714	1
29715	1
29716	1
29717	1
29718	1
29719	1
29720	1
29721	1
29722	1
29723	1
29724	1
29725	1
29726	1
29727	1
29728	1
29729	1
29730	1
29731	1
29732	1
29733	1
29734	1
29735	1
29736	1
29737	1
29738	1
29739	1
29740	1
29741	1
29742	1
29743	1
29744	1
29745	1
29746	1
29747	1
29748	1
29749	1
29750	1
29751	1
29752	1
29753	1
29754	1
29755	1
29756	1
29757	1
29758	1
29759	1
29760	1
29761	1
29762	1
29763	1
29764	1
29765	1
29766	1
29767	1
29768	1
29769	1
29770	1
29771	1
29772	1
29773	1
29774	1
29775	1
29776	1
29777	1
29778	1
29779	1
29780	1
29781	1
29782	1
29783	1
29784	1
29785	1
29786	1
29787	1
29788	1
29789	1
29790	1
29791	1
29792	1
29793	1
29794	1
29795	1
29796	1
29797	1
29798	1
29799	1
29800	1
29801	1
29802	1
29803	1
29804	1
29805	1
29806	1
29807	1
29808	1
29809	1
29810	1
29811	1
29812	1
29813	1
29814	1
29815	1
29816	1
29817	1
29818	1
29819	1
29820	1
29821	1
29822	1
29823	1
29824	1
29825	1
29826	1
29827	1
29828	1
29829	1
29830	1
29831	1
29832	1
29833	1
29834	1
29835	1
29836	1
29837	1
29838	1
29839	1
29840	1
29841	1
29842	1
29843	1
29844	1
29845	1
29846	1
29847	1
29848	1
29927	1
29928	1
29929	1
29930	1
29931	1
29932	1
29933	1
29934	1
29935	1
29936	1
29937	1
29938	1
29939	1
29940	1
29941	1
29942	1
29943	1
29944	1
29945	1
29946	1
29947	1
29948	1
29949	1
29950	1
29951	1
29952	1
29953	1
29954	1
29955	1
29956	1
29957	1
29958	1
29959	1
29960	1
29961	1
29962	1
29963	1
29964	1
29965	1
29966	1
29967	1
29968	1
29969	1
29970	1
29971	1
29972	1
29973	1
29974	1
29975	1
29976	1
29977	1
29978	1
29979	1
29980	1
29981	1
29982	1
29983	1
29984	1
29985	1
29986	1
29987	1
29988	1
29989	1
29990	1
29991	1
29992	1
29993	1
29994	1
29995	1
29996	1
29997	1
29998	1
29999	1
30000	1
30001	1
30002	1
30003	1
30004	1
30005	1
30006	1
30007	1
30008	1
30009	1
30010	1
30011	1
30012	1
30013	1
30014	1
30015	1
30016	1
30017	1
30018	1
30019	1
30020	1
30021	1
30022	1
30023	1
30024	1
30025	1
30026	1
30027	1
30028	1
30029	1
30030	1
30031	1
30032	1
30033	1
30034	1
30035	1
30036	1
30037	1
30038	1
30039	1
30040	1
30041	1
30042	1
30043	1
30044	1
30045	1
30046	1
30047	1
30048	1
30049	1
30050	1
30051	1
30052	1
30053	1
30054	1
30055	1
30056	1
30057	1
30058	1
30059	1
30060	1
30061	1
30062	1
30063	1
30064	1
30065	1
30066	1
30067	1
30068	1
30069	1
30070	1
30071	1
30072	1
30073	1
30074	1
30075	1
30076	1
30077	1
30078	1
30079	1
30080	1
30081	1
30082	1
30083	1
30084	1
30085	1
30086	1
30087	1
30088	1
30089	1
30090	1
30091	1
30092	1
30093	1
30094	1
30095	1
30096	1
30097	1
30098	1
30099	1
30100	1
30101	1
30102	1
30103	1
30104	1
30105	1
30106	1
30107	1
30108	1
30109	1
30110	1
30111	1
30112	1
30113	1
30114	1
30115	1
30116	1
30117	1
30118	1
30119	1
30120	1
30121	1
30122	1
30123	1
30124	1
30125	1
30126	1
30127	1
30128	1
30129	1
30130	1
30131	1
30132	1
30133	1
30134	1
30135	1
30136	1
30137	1
30138	1
30217	1
30218	1
30219	1
30220	1
30221	1
30222	1
30223	1
30224	1
30225	1
30226	1
30227	1
30228	1
30229	1
30230	1
30231	1
30232	1
30233	1
30234	1
30235	1
30236	1
30237	1
30238	1
30239	1
30240	1
30241	1
30242	1
30243	1
30244	1
30245	1
30246	1
30247	1
30248	1
30249	1
30250	1
30251	1
30252	1
30253	1
30254	1
30255	1
30256	1
30257	1
30258	1
30259	1
30260	1
30261	1
30262	1
30263	1
30264	1
30265	1
30266	1
30267	1
30268	1
30269	1
30270	1
30271	1
30272	1
30273	1
30274	1
30275	1
30276	1
30277	1
30278	1
30279	1
30280	1
30281	1
30282	1
30283	1
30284	1
30285	1
30286	1
30287	1
30288	1
30289	1
30290	1
